99|90|24|5|9|44|1|0|1|2|6
100|118|25|1|6|38|1|0|1|3|9
101|129|7|10|5|24|1|1|1|2|0
102|92|66|2|7|27|0|0|0|0|9
103|131|20|6|7|6|0|0|1|5|8
104|129|42|10|9|36|0|1|0|2|1
105|73|31|6|2|17|1|1|1|6|10
106|189|22|9|8|15|1|0|0|0|1
107|108|68|3|9|26|0|0|0|7|4
108|46|7|6|5|6|0|1|1|5|8
109|156|48|4|1|29|1|1|1|9|0
110|161|17|8|4|26|0|1|1|9|7
111|97|97|1|4|10|0|1|0|3|10
112|138|85|2|1|19|0|0|0|3|1
113|115|31|10|10|50|0|1|0|3|7
114|142|19|4|4|45|0|1|1|6|5
115|168|26|3|10|3|0|1|0|5|4
116|114|11|4|8|46|0|1|1|9|10
117|127|20|7|9|42|1|0|0|7|1
118|30|74|6|1|33|1|0|0|2|9
119|52|14|2|3|22|0|0|1|8|10
120|187|45|9|8|38|1|0|0|0|8
121|66|79|9|1|9|1|1|1|5|9
122|163|57|5|9|30|0|1|0|6|10
123|88|3|4|4|1|1|0|1|3|6
124|107|12|3|1|34|1|1|1|0|3
125|200|87|4|8|44|1|1|1|9|9
126|33|65|5|10|45|1|0|1|2|9
127|59|58|4|10|17|1|1|1|6|0
128|22|7|8|3|25|0|1|0|2|4
129|124|3|8|10|31|0|0|1|1|10
130|197|87|2|9|17|1|0|1|9|7
131|64|36|10|7|19|0|0|0|1|9
132|121|76|8|5|43|0|0|0|7|7
133|145|77|4|5|0|0|1|1|2|6
134|60|3|10|6|8|0|1|1|2|0
135|161|90|3|2|4|1|1|0|2|8
136|82|69|9|3|24|0|0|1|7|2
137|25|37|5|9|37|1|0|1|4|7
138|178|91|10|3|2|1|0|1|3|6
139|146|51|9|6|14|0|1|0|4|10
140|10|91|7|3|48|0|0|1|1|8
141|80|45|6|3|1|1|0|0|3|8
142|190|50|4|8|34|0|0|0|0|5
143|148|70|4|6|24|0|1|1|5|5
144|163|95|5|2|6|0|0|1|5|1
145|175|31|6|5|2|0|0|1|9|3
146|78|41|10|5|4|0|0|1|7|0
147|102|91|5|2|50|1|1|1|0|3
148|70|57|4|2|16|0|1|1|4|1
149|138|62|1|1|28|0|0|0|7|3
150|57|50|6|10|19|0|0|1|0|1
151|35|58|8|9|25|0|0|0|3|5
152|22|79|4|8|8|1|1|1|9|0
153|50|58|2|7|24|1|1|0|5|4
154|19|60|6|1|42|0|1|1|0|10
155|111|53|10|4|16|0|0|0|7|8
156|191|18|1|7|0|0|1|1|6|2
157|77|80|6|4|28|0|1|1|5|0
158|107|62|10|4|1|0|1|0|1|5
159|27|80|1|7|30|1|0|1|9|5
160|115|92|3|4|5|0|0|0|9|4
161|72|47|7|6|26|0|0|0|0|6
162|182|9|4|8|9|1|0|1|7|9
163|103|1|2|4|9|0|1|0|1|2
164|81|82|4|7|12|0|1|1|7|3
165|163|15|4|4|34|0|0|1|7|0
166|86|24|6|4|45|1|1|1|3|2
167|77|87|4|4|41|1|1|0|3|2
168|156|79|3|2|37|1|1|1|9|1
169|184|92|2|1|2|1|1|0|7|8
170|113|40|8|8|47|1|0|1|1|9
171|117|83|10|10|13|0|0|1|9|5
172|37|68|1|9|15|1|1|0|8|8
173|120|28|3|1|49|0|1|1|8|9
174|15|95|6|8|15|0|1|0|0|1
175|166|84|2|1|13|0|1|1|6|2
176|126|13|4|4|4|0|0|1|1|4
177|170|58|10|4|29|1|0|1|7|9
178|141|64|7|5|12|0|0|1|0|9
179|48|91|5|10|20|0|1|1|7|3
180|35|88|10|3|17|1|1|0|9|10
181|135|31|1|1|23|0|0|0|1|7
182|14|55|6|5|17|0|0|0|2|0
183|190|32|8|6|16|1|0|1|2|7
184|131|81|5|4|43|0|1|0|5|7
185|176|41|2|7|22|0|1|0|2|10
186|13|58|1|7|42|0|1|1|2|8
187|36|76|9|2|18|1|1|1|4|2
188|43|23|9|1|0|0|0|0|1|3
189|115|92|1|1|25|1|0|0|7|5
190|173|3|6|4|41|0|0|0|7|2
191|16|15|5|9|22|0|0|0|6|6
192|134|7|1|9|43|0|1|0|9|10
193|20|19|6|3|49|0|0|0|2|3
194|195|15|3|7|48|0|0|0|1|3
195|62|84|7|8|37|0|1|0|8|6
196|122|27|4|10|25|1|1|0|7|3
197|175|11|1|7|24|0|0|0|1|4
198|50|21|2|10|22|0|0|0|7|5
199|21|44|2|10|0|1|0|1|1|9
200|103|63|6|8|7|0|1|1|1|1
201|136|37|7|10|1|0|0|1|6|3
202|199|22|9|8|3|0|0|1|5|7
203|100|60|8|3|11|0|0|1|7|1
204|25|35|3|9|11|1|1|0|0|6
205|47|79|5|10|49|1|1|1|9|5
206|77|79|1|9|47|0|0|1|0|8
207|120|38|3|3|28|0|1|0|9|4
208|16|28|2|6|4|0|1|1|2|1
209|104|86|10|9|46|1|0|1|5|8
210|65|57|10|7|9|0|1|1|4|1
211|167|74|1|6|43|0|1|0|2|7
212|114|83|5|10|33|1|0|0|5|7
213|120|82|8|7|4|0|0|1|5|1
214|27|17|10|8|43|0|0|1|9|2
215|32|2|9|8|35|0|1|0|0|9
216|144|64|10|8|16|1|1|1|5|0
217|152|84|3|2|12|0|1|1|2|3
218|126|94|7|2|8|0|1|1|1|9
219|19|22|10|5|7|0|0|0|9|10
220|75|5|5|8|7|1|1|0|9|0
221|176|27|4|5|49|1|1|1|8|5
222|95|17|7|8|16|0|0|1|7|2
223|67|27|4|9|8|0|1|0|5|0
224|54|25|1|9|5|0|1|1|5|6
225|176|56|5|1|44|1|0|1|8|4
226|174|97|7|1|6|1|0|0|5|10
227|174|45|5|4|1|1|1|1|9|7
228|168|97|10|7|46|0|0|0|3|1
229|135|44|7|1|30|1|1|1|7|3
230|70|33|10|7|4|0|1|0|4|1
231|21|73|5|6|49|0|0|0|6|5
232|196|20|1|2|16|1|0|0|8|0
233|112|84|4|10|50|0|1|0|9|8
234|38|41|7|3|27|1|0|0|2|0
235|177|74|2|4|46|0|0|1|0|9
236|44|30|2|7|29|0|0|0|8|1
237|100|6|4|6|43|1|0|0|8|5
238|16|57|5|1|35|1|0|1|9|1
239|189|5|7|2|29|1|0|1|8|1
240|199|82|5|4|25|0|1|1|6|1
241|192|74|6|4|15|0|0|0|9|8
242|14|29|7|8|3|1|0|0|2|4
243|107|79|5|5|18|1|0|0|0|8
244|54|95|4|9|13|1|0|1|1|2
245|163|77|3|7|46|1|1|1|2|1
246|127|27|8|4|0|0|0|1|5|3
247|145|57|4|7|16|0|0|1|8|5
248|189|2|2|2|39|0|0|0|4|0
249|42|39|9|3|33|1|1|1|6|9
250|46|16|1|2|39|0|1|0|3|0
251|68|5|10|6|44|0|0|1|7|4
252|31|5|6|2|41|0|0|0|8|4
253|82|79|2|3|0|0|0|0|9|8
254|137|13|5|10|15|1|1|0|4|10
255|15|24|4|6|1|0|0|0|0|10
256|72|1|1|2|28|1|1|0|7|1
257|41|69|5|3|35|0|1|0|1|5
258|34|41|7|8|43|1|1|1|6|8
259|161|49|10|10|10|1|0|1|9|6
260|14|86|4|7|23|0|0|0|6|7
261|163|86|9|3|21|0|1|1|2|7
262|199|87|9|5|19|0|0|1|6|7
263|156|47|9|3|4|1|0|0|2|7
264|138|86|4|8|19|1|1|1|3|8
265|99|48|5|9|1|0|0|0|3|3
266|161|40|10|7|6|1|0|1|4|8
267|13|91|9|8|22|0|0|1|9|9
268|195|35|5|7|30|0|1|1|0|5
269|10|98|10|8|15|0|0|0|0|7
270|109|35|7|9|27|0|0|0|8|4
271|113|46|5|6|17|0|1|0|8|0
272|90|30|4|6|11|1|1|0|7|1
273|19|71|7|7|30|1|1|1|1|5
274|74|19|4|6|25|0|0|0|2|4
275|59|89|2|9|18|1|0|0|2|5
276|31|97|7|10|48|1|0|0|6|7
277|153|58|7|4|34|0|1|0|7|6
278|69|60|4|8|10|1|0|0|6|7
279|65|98|5|6|16|1|0|0|8|5
280|196|73|7|2|30|0|1|0|9|0
281|56|58|6|2|12|0|0|0|6|9
282|82|17|7|2|34|0|1|0|6|3
283|88|58|5|9|24|1|0|1|5|5
284|117|39|4|5|16|0|0|0|1|7
285|82|38|3|6|48|0|1|0|2|4
286|101|64|1|1|0|0|1|0|5|9
287|78|51|10|3|50|1|0|0|1|3
288|157|87|5|10|0|0|1|0|6|0
289|98|28|7|10|8|0|1|1|0|1
290|184|18|1|9|40|0|1|1|5|10
291|115|17|9|7|11|1|0|1|8|1
292|25|55|2|3|14|1|1|1|4|2
293|74|54|4|8|2|1|1|0|4|0
294|92|80|1|8|5|0|0|1|9|4
295|184|12|8|2|41|1|0|1|3|6
296|10|81|10|4|40|0|0|1|7|8
297|145|80|10|8|13|0|1|0|2|5
298|127|74|4|9|0|1|0|0|0|5
299|74|1|8|1|44|0|0|1|3|1
300|16|58|7|8|1|0|1|0|9|2
301|142|11|7|3|38|0|0|0|9|4
302|161|26|8|3|26|1|0|1|5|4
303|170|71|9|9|49|1|0|0|9|4
304|187|18|7|6|50|0|1|1|9|4
305|155|26|9|1|11|0|1|1|9|5
306|138|44|9|10|14|1|0|1|2|7
307|163|32|2|1|7|0|0|0|1|2
308|170|77|2|6|5|0|0|1|7|5
309|11|11|4|10|48|0|0|1|0|8
310|73|12|8|1|17|0|0|0|1|8
311|40|76|2|10|45|1|1|1|0|9
312|121|56|8|10|27|0|0|1|4|8
313|114|29|7|10|18|0|1|0|0|8
314|83|37|8|1|43|0|1|0|3|6
315|171|71|3|9|46|1|0|1|9|9
316|145|37|4|10|18|1|1|0|7|5
317|188|73|6|3|18|0|0|0|6|5
318|163|85|6|10|36|0|0|0|4|0
319|37|20|3|3|7|1|1|0|5|0
320|52|70|2|5|32|0|0|1|1|9
321|71|30|3|1|44|1|0|0|2|10
322|113|14|4|5|34|0|1|1|0|10
323|100|28|5|2|5|1|1|1|8|4
324|23|21|1|8|36|1|0|0|7|3
325|38|79|8|3|2|0|0|0|3|6
326|153|37|2|7|20|0|0|0|4|4
327|53|83|4|5|25|1|1|0|9|6
328|148|44|9|2|25|1|1|0|9|5
329|90|23|1|10|26|1|1|1|6|2
330|47|6|7|6|41|1|0|1|4|7
331|46|87|8|7|29|1|1|0|1|7
332|175|31|8|6|47|1|1|1|3|0
333|192|51|10|10|43|1|1|1|7|4
334|176|82|9|1|12|0|1|1|8|6
335|90|84|3|10|19|1|0|0|0|9
336|168|70|6|5|19|0|1|0|8|0
337|103|98|7|8|8|0|1|1|7|4
338|20|32|2|9|30|0|1|1|4|2
339|70|79|7|8|10|1|1|0|0|3
340|147|94|9|7|34|1|0|1|6|4
341|49|1|7|2|10|1|1|0|1|7
342|67|43|10|9|25|1|0|0|6|7
343|22|83|4|5|4|1|0|0|7|5
344|158|89|4|1|23|0|1|0|2|3
345|84|90|6|5|47|0|1|1|5|0
346|54|49|3|3|36|0|1|1|6|8
347|38|83|1|9|47|1|0|0|1|9
348|73|48|3|7|45|1|0|1|9|0
349|147|64|5|8|9|1|1|0|0|1
350|37|47|1|1|13|1|1|1|9|9
351|67|14|4|5|4|1|1|1|4|7
352|152|85|2|3|42|0|1|0|4|9
353|37|75|7|10|42|0|0|1|9|6
354|75|42|3|4|9|0|0|1|3|5
355|166|8|2|3|21|0|0|0|0|6
356|93|72|3|3|48|1|1|0|2|5
357|79|23|7|3|11|1|0|1|0|2
358|103|97|7|8|40|1|1|1|0|5
359|50|6|7|1|20|0|1|0|7|9
360|171|43|7|1|7|0|0|0|2|0
361|107|63|5|3|12|1|0|1|4|9
362|146|8|7|3|3|1|0|1|6|5
363|22|94|1|7|4|0|0|0|8|3
364|63|89|1|4|2|0|0|1|4|5
365|167|90|1|9|11|0|1|0|4|1
366|78|67|4|1|31|1|0|1|3|6
367|158|86|7|4|9|0|0|1|7|9
368|194|4|3|7|29|0|0|0|1|8
369|176|12|5|9|20|1|0|1|8|6
370|145|22|8|8|5|1|1|1|3|9
371|73|83|6|6|5|0|1|0|2|8
372|10|97|9|10|9|1|0|1|3|8
373|158|23|2|9|33|1|1|0|6|0
374|163|65|3|9|25|0|1|1|8|8
375|91|77|9|6|2|1|0|1|7|5
376|35|86|4|3|48|0|1|1|4|1
377|133|93|4|10|41|1|1|1|9|7
378|123|21|4|9|29|1|1|1|5|5
379|183|91|6|9|21|1|1|0|9|5
380|108|12|1|8|28|0|0|1|0|1
381|17|35|4|8|38|1|1|1|8|7
382|74|57|9|3|21|1|1|1|1|2
383|77|48|9|10|24|0|0|0|5|9
384|33|15|10|8|34|1|0|0|4|5
385|31|27|2|5|31|1|0|1|9|7
386|46|68|7|2|5|0|1|0|1|10
387|90|79|4|2|45|0|0|0|3|10
388|46|17|2|5|38|1|1|1|0|7
389|173|42|6|8|33|1|0|1|1|4
390|19|38|2|10|34|0|1|1|5|0
391|42|86|6|8|19|1|0|1|0|1
392|93|97|5|9|14|0|1|1|7|9
393|180|40|10|3|5|0|1|1|7|10
394|185|45|10|4|45|0|0|1|8|0
395|160|5|3|3|0|1|0|1|2|3
396|53|27|5|10|37|0|1|1|4|6
397|14|47|7|7|28|0|0|1|5|2
398|161|72|6|8|15|0|0|1|6|2
399|87|69|4|9|22|1|0|1|5|4
400|186|87|2|8|25|0|1|0|6|9
401|143|58|1|8|34|1|0|1|0|10
402|138|22|9|6|1|0|1|0|7|9
403|136|69|3|9|42|0|0|1|4|10
404|108|1|3|9|6|1|1|0|4|0
405|169|95|8|7|46|1|1|1|6|4
406|66|77|2|2|26|1|1|0|0|8
407|86|39|8|7|4|1|1|1|2|5
408|110|9|1|1|27|1|1|1|9|3
409|198|38|1|4|45|1|0|1|6|0
410|28|58|4|1|17|1|1|0|3|8
411|137|87|4|1|10|0|1|0|3|2
412|161|67|1|6|29|1|0|0|1|0
413|49|96|4|9|27|1|1|1|0|4
414|14|3|7|7|15|0|0|1|4|4
415|90|5|4|8|42|1|1|1|2|8
416|114|8|10|5|7|0|1|1|4|0
417|110|14|9|7|22|0|1|0|6|4
418|133|5|2|1|11|1|0|0|2|4
419|134|53|2|7|0|0|1|1|2|5
420|174|20|5|6|29|0|1|1|8|8
421|67|55|8|1|25|0|1|0|4|7
422|16|60|10|2|2|1|0|1|9|2
423|157|47|2|5|26|0|0|0|1|3
424|188|3|4|7|2|1|0|0|3|5
425|102|6|1|4|9|0|1|0|2|1
426|77|23|8|6|25|0|1|1|2|0
427|167|24|10|2|25|1|0|0|7|10
428|154|9|10|10|44|1|1|0|1|9
429|158|25|9|4|37|1|1|0|9|3
430|38|74|8|3|20|1|1|1|4|2
431|197|48|9|4|37|1|0|0|0|3
432|199|28|2|8|8|1|0|0|5|6
433|75|31|1|6|48|1|0|0|0|9
434|16|28|3|4|48|1|1|1|7|10
435|178|12|9|3|39|1|1|1|7|0
436|144|54|4|6|9|1|0|0|7|8
437|132|86|10|5|49|1|1|1|7|1
438|174|35|3|6|34|1|0|0|9|2
439|89|17|4|8|8|0|1|0|5|9
440|104|45|2|4|13|1|0|0|3|10
441|55|72|2|10|16|0|1|1|9|9
442|49|73|5|2|39|0|1|1|4|10
443|16|89|9|8|1|0|0|1|3|6
444|86|82|4|2|15|0|0|0|6|1
445|183|91|8|6|23|0|1|1|7|1
446|128|65|10|10|6|0|1|0|1|0
447|182|90|9|3|27|1|0|1|2|8
448|186|68|1|8|2|0|1|1|6|8
449|25|89|1|5|20|1|1|1|6|1
450|195|6|10|4|0|0|1|0|3|2
451|89|9|4|6|17|1|1|1|2|10
452|140|58|5|5|6|0|1|1|6|3
453|22|5|2|2|19|1|1|0|3|8
454|130|26|10|9|5|1|1|1|8|9
455|178|39|6|10|27|1|1|0|8|8
456|53|98|4|7|20|0|1|0|6|10
457|17|97|4|6|4|0|0|1|1|5
458|191|25|1|6|48|1|0|0|1|3
459|141|64|3|4|12|1|1|1|5|2
460|132|36|7|5|7|1|1|0|6|4
461|92|64|7|10|24|1|0|1|1|3
462|170|33|6|5|22|1|1|0|1|0
463|91|20|4|8|36|1|0|1|0|6
464|87|20|5|1|38|0|1|0|1|1
465|47|70|6|9|23|0|1|0|6|0
466|93|93|2|2|3|1|0|1|6|2
467|66|33|10|1|9|1|0|1|7|3
468|43|2|10|1|36|0|0|1|6|0
469|89|95|1|9|21|1|1|0|0|3
470|144|55|9|2|50|0|0|0|2|10
471|102|38|5|8|35|0|1|0|6|3
472|167|66|5|8|10|0|0|1|5|2
473|139|87|1|2|16|0|1|0|8|3
474|24|15|2|2|31|1|1|0|5|6
475|121|27|2|10|46|1|1|0|2|6
476|180|15|10|8|14|1|1|1|2|7
477|166|1|3|8|24|1|0|1|7|3
478|169|77|10|7|19|0|0|0|3|8
479|59|23|3|3|18|1|0|1|8|3
480|87|13|4|7|44|1|1|1|0|2
481|83|27|7|10|33|1|1|0|9|5
482|133|87|6|6|44|1|0|1|9|7
483|83|98|6|9|23|0|1|1|1|1
484|29|78|4|3|0|1|0|1|0|8
485|175|45|4|5|10|0|1|0|7|6
486|57|73|5|5|2|1|0|1|0|2
487|109|45|7|1|14|0|1|1|6|0
488|37|42|9|7|30|1|0|1|6|6
489|131|66|1|6|43|0|0|0|2|4
490|153|71|8|4|36|0|1|1|4|7
491|69|38|3|10|29|1|1|1|7|3
492|128|67|6|8|21|1|1|1|2|6
493|20|11|8|5|9|0|0|0|9|9
494|121|37|3|6|20|1|1|1|4|9
495|170|31|6|8|39|0|0|0|6|3
496|10|84|7|6|24|1|1|0|5|7
497|142|41|6|8|13|0|0|1|8|8
498|151|93|8|9|9|0|0|1|4|5
499|49|63|8|2|23|1|0|0|0|3
500|28|59|8|5|27|1|0|1|1|6
501|47|8|2|2|24|0|1|0|0|10
502|125|34|2|6|12|0|0|0|7|4
503|34|50|4|10|15|0|1|1|8|8
504|113|52|7|9|50|0|0|0|3|6
505|37|92|5|10|8|0|0|1|9|8
506|151|19|8|3|43|1|1|1|8|9
507|139|71|9|2|4|1|1|0|6|1
508|114|44|10|9|45|1|0|1|7|4
509|43|88|8|4|8|0|0|1|7|4
510|21|69|1|8|10|0|0|0|9|6
511|95|97|5|5|38|1|0|1|0|1
512|163|34|3|10|0|1|1|0|4|8
513|20|69|8|8|7|0|0|0|8|9
514|49|81|1|8|13|1|1|0|9|8
515|98|60|7|10|4|1|0|1|4|7
516|137|71|8|4|27|1|1|0|4|0
517|106|12|8|6|49|1|0|1|6|4
518|138|34|2|1|30|0|0|0|2|7
519|70|8|1|9|5|0|0|0|9|10
520|63|5|7|8|5|0|0|0|9|3
521|68|36|7|8|41|1|1|0|0|5
522|30|71|3|2|0|1|1|1|5|7
523|75|97|5|1|0|0|0|1|7|0
524|72|84|2|9|47|1|1|1|5|5
525|148|53|8|4|50|0|0|1|2|0
526|71|96|5|10|17|1|0|1|2|9
527|56|63|6|2|40|1|0|0|7|2
528|143|75|1|6|0|0|1|0|1|2
529|60|97|4|8|29|1|1|0|5|3
530|125|94|7|2|5|1|0|1|8|10
531|90|5|7|1|11|0|0|1|9|4
532|192|84|7|10|6|0|1|0|2|7
533|60|43|5|8|4|1|0|1|9|9
534|174|85|8|5|46|1|0|1|4|10
535|96|80|1|1|19|1|0|1|1|0
536|23|21|5|10|30|0|0|0|1|8
537|194|23|10|4|0|0|0|1|7|6
538|60|45|3|7|3|0|1|1|7|0
539|143|47|3|1|5|0|1|1|7|6
540|146|29|3|1|16|1|0|1|6|0
541|91|43|4|1|6|0|1|0|8|2
542|200|93|1|7|1|0|1|1|2|4
543|187|90|4|1|6|0|1|0|6|0
544|55|13|4|6|15|0|1|0|5|3
545|10|92|1|8|30|1|1|0|5|1
546|87|31|9|6|1|1|0|0|1|9
547|155|24|9|9|16|1|0|1|5|4
548|76|72|4|5|22|0|1|1|6|5
549|37|57|5|7|25|1|1|0|3|8
550|135|70|7|1|48|1|0|0|1|3
551|162|37|1|9|6|1|1|0|7|4
552|190|58|9|10|45|0|0|0|3|3
553|10|51|1|4|0|0|0|0|6|7
554|161|51|4|7|33|0|1|0|0|8
555|103|24|9|7|39|1|0|0|5|3
556|132|63|5|1|6|0|0|0|4|2
557|38|63|8|5|38|0|1|0|5|7
558|62|26|10|4|12|0|0|1|8|4
559|156|92|2|2|41|0|1|0|2|7
560|70|37|2|2|44|0|1|1|7|9
561|14|86|10|5|14|0|0|0|7|5
562|87|80|4|7|50|1|1|1|8|8
563|179|40|6|10|32|1|1|1|8|1
564|20|69|1|8|39|0|0|0|7|4
565|196|31|3|5|48|1|1|0|3|6
566|176|71|2|3|15|1|1|0|5|0
567|139|52|9|10|11|0|1|0|5|4
568|179|50|2|10|50|0|1|0|1|5
569|168|2|6|10|46|0|0|1|0|3
570|41|55|2|4|22|1|1|0|9|2
571|103|9|3|9|2|1|0|1|7|6
572|69|88|4|7|26|1|0|0|3|3
573|67|90|10|3|26|0|1|1|8|10
574|38|26|3|2|29|0|0|0|9|8
575|27|84|6|4|50|0|1|0|8|7
576|191|28|1|4|17|1|0|0|2|2
577|180|80|2|2|2|1|1|0|8|6
578|78|34|8|1|40|1|0|1|5|8
579|183|52|9|10|36|1|1|1|8|3
580|174|31|1|8|29|0|0|1|2|2
581|115|88|7|4|6|0|0|1|1|2
582|152|81|4|5|27|0|1|0|6|0
583|161|41|7|1|16|1|0|0|4|2
584|61|62|4|6|37|0|1|1|8|4
585|193|31|8|9|41|0|0|1|1|1
586|173|36|3|8|2|0|0|0|3|4
587|91|89|2|3|39|1|1|1|8|8
588|61|47|10|9|9|1|0|1|2|9
589|198|41|10|9|33|1|0|1|6|10
590|189|4|4|4|40|1|0|0|7|7
591|81|50|3|1|39|0|1|0|0|0
592|118|5|2|4|47|1|0|1|2|8
593|162|34|1|2|35|1|0|0|4|7
594|107|49|4|3|10|1|0|1|0|2
595|73|65|4|10|42|0|1|1|7|3
596|109|90|1|8|43|0|0|0|8|0
597|31|97|8|8|15|1|0|0|5|7
598|150|17|2|6|46|0|1|1|9|6
599|101|6|5|3|27|0|0|0|9|6
600|14|14|4|5|16|1|1|1|4|8
601|170|68|4|1|22|1|1|0|5|4
602|59|65|3|6|44|0|1|0|5|9
603|134|73|3|9|6|1|1|0|5|2
604|185|52|1|9|13|0|0|0|8|9
605|76|9|8|8|50|1|1|1|1|5
606|130|97|5|1|5|1|1|1|6|0
607|157|86|7|2|12|0|1|1|3|0
608|139|36|8|8|39|1|0|1|7|2
609|154|75|8|8|15|1|0|0|7|9
610|38|26|9|7|14|1|0|0|4|8
611|106|59|9|8|17|0|0|1|6|8
612|114|39|1|2|17|0|0|1|4|9
613|63|65|2|2|17|1|1|0|7|0
614|22|86|10|8|5|0|1|0|2|0
615|148|27|4|1|38|0|1|0|2|9
616|148|69|2|6|40|1|1|0|6|9
617|128|74|3|2|42|0|0|0|6|0
618|108|91|8|6|28|1|1|1|3|4
619|34|31|3|3|31|0|1|1|5|5
620|194|63|10|8|17|0|0|0|7|7
621|156|76|7|9|30|0|0|1|1|1
622|54|5|9|3|14|0|0|1|5|2
623|22|3|10|4|29|1|1|0|1|5
624|84|59|4|7|0|1|0|1|3|9
625|199|82|3|10|37|0|0|1|7|10
626|110|94|1|2|21|1|0|1|2|9
627|159|73|10|1|23|0|1|1|4|7
628|142|29|5|2|27|0|1|0|6|8
629|116|7|8|5|33|0|1|0|6|0
630|19|2|2|6|23|0|1|1|4|3
631|48|91|8|7|29|1|0|0|0|1
632|100|16|4|3|40|0|1|0|2|6
633|122|84|9|5|14|0|0|0|2|3
634|83|31|9|6|31|1|0|0|1|6
635|147|25|6|7|8|0|0|0|8|10
636|55|4|1|6|34|1|0|1|8|7
