28|98|48|10|5|35|1|0|1|8|4
29|38|9|8|9|11|1|1|0|2|3
29|50|35|1|5|29|1|0|0|3|8
30|107|7|8|9|18|0|1|1|4|5
30|57|20|6|9|21|1|1|1|9|3
31|158|10|3|1|32|1|1|1|2|6
31|90|1|8|10|23|1|0|0|0|3
32|75|75|2|7|43|0|1|1|4|9
32|98|57|8|2|48|1|1|0|3|2
33|84|33|9|2|48|0|0|1|1|2
33|87|81|7|4|35|1|1|0|9|6
34|17|5|2|6|47|0|1|0|7|2
34|38|60|7|1|0|1|1|1|4|9
35|167|74|3|3|11|0|1|0|6|2
35|181|65|4|5|38|1|1|1|4|9
36|40|38|4|9|45|1|0|0|6|1
36|88|82|1|3|0|1|0|1|9|8
37|29|24|1|9|33|0|1|1|3|6
37|37|36|5|2|38|0|0|1|3|4
38|76|22|7|6|48|0|1|0|8|6
38|86|41|10|1|37|0|1|1|5|0
39|124|78|1|5|49|1|0|0|3|6
39|12|76|4|8|15|0|1|0|5|6
40|125|29|10|3|3|1|1|0|2|7
40|139|12|3|6|45|0|0|1|1|10
41|26|7|2|4|1|1|1|1|8|7
41|45|53|5|6|9|1|1|1|0|4
42|126|40|10|10|47|0|0|0|4|3
42|172|77|5|9|15|0|1|0|4|0
43|28|50|8|2|50|0|1|1|1|4
43|94|92|10|4|20|0|0|1|2|8
44|172|96|3|2|45|1|0|1|4|5
44|42|58|1|2|24|1|0|1|9|2
45|168|58|8|3|18|1|0|1|2|10
45|171|86|3|8|9|0|0|1|1|0
46|195|58|1|4|3|0|0|0|4|9
46|55|2|2|7|37|0|0|1|6|9
47|113|49|1|6|4|1|1|0|4|2
47|21|19|6|1|50|0|0|1|6|3
48|64|96|4|1|30|1|1|0|6|1
48|77|2|1|9|6|0|0|0|9|9
49|121|1|10|3|37|1|1|1|6|8
49|77|38|2|6|3|0|0|1|9|10
50|118|25|1|6|38|1|0|1|3|9
50|90|24|5|9|44|1|0|1|2|6
51|129|7|10|5|24|1|1|1|2|0
51|92|66|2|7|27|0|0|0|0|9
52|129|42|10|9|36|0|1|0|2|1
52|131|20|6|7|6|0|0|1|5|8
53|189|22|9|8|15|1|0|0|0|1
53|73|31|6|2|17|1|1|1|6|10
54|108|68|3|9|26|0|0|0|7|4
54|46|7|6|5|6|0|1|1|5|8
55|156|48|4|1|29|1|1|1|9|0
55|161|17|8|4|26|0|1|1|9|7
56|138|85|2|1|19|0|0|0|3|1
56|97|97|1|4|10|0|1|0|3|10
57|115|31|10|10|50|0|1|0|3|7
57|142|19|4|4|45|0|1|1|6|5
58|114|11|4|8|46|0|1|1|9|10
58|168|26|3|10|3|0|1|0|5|4
59|127|20|7|9|42|1|0|0|7|1
59|30|74|6|1|33|1|0|0|2|9
60|187|45|9|8|38|1|0|0|0|8
60|52|14|2|3|22|0|0|1|8|10
61|163|57|5|9|30|0|1|0|6|10
61|66|79|9|1|9|1|1|1|5|9
62|107|12|3|1|34|1|1|1|0|3
62|88|3|4|4|1|1|0|1|3|6
63|200|87|4|8|44|1|1|1|9|9
63|33|65|5|10|45|1|0|1|2|9
64|22|7|8|3|25|0|1|0|2|4
64|59|58|4|10|17|1|1|1|6|0
65|124|3|8|10|31|0|0|1|1|10
65|197|87|2|9|17|1|0|1|9|7
66|121|76|8|5|43|0|0|0|7|7
66|64|36|10|7|19|0|0|0|1|9
67|145|77|4|5|0|0|1|1|2|6
67|60|3|10|6|8|0|1|1|2|0
68|161|90|3|2|4|1|1|0|2|8
68|82|69|9|3|24|0|0|1|7|2
69|178|91|10|3|2|1|0|1|3|6
69|25|37|5|9|37|1|0|1|4|7
70|10|91|7|3|48|0|0|1|1|8
70|146|51|9|6|14|0|1|0|4|10
71|190|50|4|8|34|0|0|0|0|5
71|80|45|6|3|1|1|0|0|3|8
72|148|70|4|6|24|0|1|1|5|5
72|163|95|5|2|6|0|0|1|5|1
73|175|31|6|5|2|0|0|1|9|3
73|78|41|10|5|4|0|0|1|7|0
74|102|91|5|2|50|1|1|1|0|3
74|70|57|4|2|16|0|1|1|4|1
75|138|62|1|1|28|0|0|0|7|3
75|57|50|6|10|19|0|0|1|0|1
76|22|79|4|8|8|1|1|1|9|0
76|35|58|8|9|25|0|0|0|3|5
77|19|60|6|1|42|0|1|1|0|10
77|50|58|2|7|24|1|1|0|5|4
78|111|53|10|4|16|0|0|0|7|8
78|191|18|1|7|0|0|1|1|6|2
79|107|62|10|4|1|0|1|0|1|5
79|77|80|6|4|28|0|1|1|5|0
80|115|92|3|4|5|0|0|0|9|4
80|27|80|1|7|30|1|0|1|9|5
81|182|9|4|8|9|1|0|1|7|9
81|72|47|7|6|26|0|0|0|0|6
82|103|1|2|4|9|0|1|0|1|2
82|81|82|4|7|12|0|1|1|7|3
83|163|15|4|4|34|0|0|1|7|0
83|86|24|6|4|45|1|1|1|3|2
84|156|79|3|2|37|1|1|1|9|1
84|77|87|4|4|41|1|1|0|3|2
85|113|40|8|8|47|1|0|1|1|9
85|184|92|2|1|2|1|1|0|7|8
86|117|83|10|10|13|0|0|1|9|5
86|37|68|1|9|15|1|1|0|8|8
87|120|28|3|1|49|0|1|1|8|9
87|15|95|6|8|15|0|1|0|0|1
88|126|13|4|4|4|0|0|1|1|4
88|166|84|2|1|13|0|1|1|6|2
89|141|64|7|5|12|0|0|1|0|9
89|170|58|10|4|29|1|0|1|7|9
90|35|88|10|3|17|1|1|0|9|10
90|48|91|5|10|20|0|1|1|7|3
91|135|31|1|1|23|0|0|0|1|7
91|14|55|6|5|17|0|0|0|2|0
92|131|81|5|4|43|0|1|0|5|7
92|190|32|8|6|16|1|0|1|2|7
93|13|58|1|7|42|0|1|1|2|8
93|176|41|2|7|22|0|1|0|2|10
94|36|76|9|2|18|1|1|1|4|2
94|43|23|9|1|0|0|0|0|1|3
95|115|92|1|1|25|1|0|0|7|5
95|173|3|6|4|41|0|0|0|7|2
96|134|7|1|9|43|0|1|0|9|10
96|16|15|5|9|22|0|0|0|6|6
97|195|15|3|7|48|0|0|0|1|3
97|20|19|6|3|49|0|0|0|2|3
98|122|27|4|10|25|1|1|0|7|3
98|62|84|7|8|37|0|1|0|8|6
99|175|11|1|7|24|0|0|0|1|4
99|50|21|2|10|22|0|0|0|7|5
100|103|63|6|8|7|0|1|1|1|1
100|21|44|2|10|0|1|0|1|1|9
101|136|37|7|10|1|0|0|1|6|3
101|199|22|9|8|3|0|0|1|5|7
102|100|60|8|3|11|0|0|1|7|1
102|25|35|3|9|11|1|1|0|0|6
103|47|79|5|10|49|1|1|1|9|5
103|77|79|1|9|47|0|0|1|0|8
104|120|38|3|3|28|0|1|0|9|4
104|16|28|2|6|4|0|1|1|2|1
105|104|86|10|9|46|1|0|1|5|8
105|65|57|10|7|9|0|1|1|4|1
106|114|83|5|10|33|1|0|0|5|7
106|167|74|1|6|43|0|1|0|2|7
107|120|82|8|7|4|0|0|1|5|1
107|27|17|10|8|43|0|0|1|9|2
108|144|64|10|8|16|1|1|1|5|0
108|32|2|9|8|35|0|1|0|0|9
109|126|94|7|2|8|0|1|1|1|9
109|152|84|3|2|12|0|1|1|2|3
110|19|22|10|5|7|0|0|0|9|10
110|75|5|5|8|7|1|1|0|9|0
111|176|27|4|5|49|1|1|1|8|5
111|95|17|7|8|16|0|0|1|7|2
112|54|25|1|9|5|0|1|1|5|6
112|67|27|4|9|8|0|1|0|5|0
113|174|97|7|1|6|1|0|0|5|10
113|176|56|5|1|44|1|0|1|8|4
114|168|97|10|7|46|0|0|0|3|1
114|174|45|5|4|1|1|1|1|9|7
115|135|44|7|1|30|1|1|1|7|3
115|70|33|10|7|4|0|1|0|4|1
116|196|20|1|2|16|1|0|0|8|0
116|21|73|5|6|49|0|0|0|6|5
117|112|84|4|10|50|0|1|0|9|8
117|38|41|7|3|27|1|0|0|2|0
118|177|74|2|4|46|0|0|1|0|9
118|44|30|2|7|29|0|0|0|8|1
119|100|6|4|6|43|1|0|0|8|5
119|16|57|5|1|35|1|0|1|9|1
120|189|5|7|2|29|1|0|1|8|1
120|199|82|5|4|25|0|1|1|6|1
121|14|29|7|8|3|1|0|0|2|4
121|192|74|6|4|15|0|0|0|9|8
122|107|79|5|5|18|1|0|0|0|8
122|54|95|4|9|13|1|0|1|1|2
123|127|27|8|4|0|0|0|1|5|3
123|163|77|3|7|46|1|1|1|2|1
124|145|57|4|7|16|0|0|1|8|5
124|189|2|2|2|39|0|0|0|4|0
125|42|39|9|3|33|1|1|1|6|9
125|46|16|1|2|39|0|1|0|3|0
126|31|5|6|2|41|0|0|0|8|4
126|68|5|10|6|44|0|0|1|7|4
127|137|13|5|10|15|1|1|0|4|10
127|82|79|2|3|0|0|0|0|9|8
128|15|24|4|6|1|0|0|0|0|10
128|72|1|1|2|28|1|1|0|7|1
129|34|41|7|8|43|1|1|1|6|8
129|41|69|5|3|35|0|1|0|1|5
130|14|86|4|7|23|0|0|0|6|7
130|161|49|10|10|10|1|0|1|9|6
131|163|86|9|3|21|0|1|1|2|7
131|199|87|9|5|19|0|0|1|6|7
132|138|86|4|8|19|1|1|1|3|8
132|156|47|9|3|4|1|0|0|2|7
133|161|40|10|7|6|1|0|1|4|8
133|99|48|5|9|1|0|0|0|3|3
134|13|91|9|8|22|0|0|1|9|9
134|195|35|5|7|30|0|1|1|0|5
135|109|35|7|9|27|0|0|0|8|4
135|10|98|10|8|15|0|0|0|0|7
136|113|46|5|6|17|0|1|0|8|0
136|90|30|4|6|11|1|1|0|7|1
137|19|71|7|7|30|1|1|1|1|5
137|74|19|4|6|25|0|0|0|2|4
138|31|97|7|10|48|1|0|0|6|7
138|59|89|2|9|18|1|0|0|2|5
139|153|58|7|4|34|0|1|0|7|6
139|69|60|4|8|10|1|0|0|6|7
140|196|73|7|2|30|0|1|0|9|0
140|65|98|5|6|16|1|0|0|8|5
141|56|58|6|2|12|0|0|0|6|9
141|82|17|7|2|34|0|1|0|6|3
142|117|39|4|5|16|0|0|0|1|7
142|88|58|5|9|24|1|0|1|5|5
143|101|64|1|1|0|0|1|0|5|9
143|82|38|3|6|48|0|1|0|2|4
144|157|87|5|10|0|0|1|0|6|0
144|78|51|10|3|50|1|0|0|1|3
145|184|18|1|9|40|0|1|1|5|10
145|98|28|7|10|8|0|1|1|0|1
146|115|17|9|7|11|1|0|1|8|1
146|25|55|2|3|14|1|1|1|4|2
147|74|54|4|8|2|1|1|0|4|0
147|92|80|1|8|5|0|0|1|9|4
148|10|81|10|4|40|0|0|1|7|8
148|184|12|8|2|41|1|0|1|3|6
149|127|74|4|9|0|1|0|0|0|5
149|145|80|10|8|13|0|1|0|2|5
150|16|58|7|8|1|0|1|0|9|2
150|74|1|8|1|44|0|0|1|3|1
151|142|11|7|3|38|0|0|0|9|4
151|161|26|8|3|26|1|0|1|5|4
152|170|71|9|9|49|1|0|0|9|4
152|187|18|7|6|50|0|1|1|9|4
153|138|44|9|10|14|1|0|1|2|7
153|155|26|9|1|11|0|1|1|9|5
154|163|32|2|1|7|0|0|0|1|2
154|170|77|2|6|5|0|0|1|7|5
155|11|11|4|10|48|0|0|1|0|8
155|73|12|8|1|17|0|0|0|1|8
156|121|56|8|10|27|0|0|1|4|8
156|40|76|2|10|45|1|1|1|0|9
157|114|29|7|10|18|0|1|0|0|8
157|83|37|8|1|43|0|1|0|3|6
158|145|37|4|10|18|1|1|0|7|5
158|171|71|3|9|46|1|0|1|9|9
159|163|85|6|10|36|0|0|0|4|0
159|188|73|6|3|18|0|0|0|6|5
160|37|20|3|3|7|1|1|0|5|0
160|52|70|2|5|32|0|0|1|1|9
161|113|14|4|5|34|0|1|1|0|10
161|71|30|3|1|44|1|0|0|2|10
162|100|28|5|2|5|1|1|1|8|4
162|23|21|1|8|36|1|0|0|7|3
163|153|37|2|7|20|0|0|0|4|4
163|38|79|8|3|2|0|0|0|3|6
164|148|44|9|2|25|1|1|0|9|5
164|53|83|4|5|25|1|1|0|9|6
165|47|6|7|6|41|1|0|1|4|7
165|90|23|1|10|26|1|1|1|6|2
166|175|31|8|6|47|1|1|1|3|0
166|46|87|8|7|29|1|1|0|1|7
167|176|82|9|1|12|0|1|1|8|6
167|192|51|10|10|43|1|1|1|7|4
168|168|70|6|5|19|0|1|0|8|0
168|90|84|3|10|19|1|0|0|0|9
169|103|98|7|8|8|0|1|1|7|4
169|20|32|2|9|30|0|1|1|4|2
170|147|94|9|7|34|1|0|1|6|4
170|70|79|7|8|10|1|1|0|0|3
171|49|1|7|2|10|1|1|0|1|7
171|67|43|10|9|25|1|0|0|6|7
172|158|89|4|1|23|0|1|0|2|3
172|22|83|4|5|4|1|0|0|7|5
173|54|49|3|3|36|0|1|1|6|8
173|84|90|6|5|47|0|1|1|5|0
174|38|83|1|9|47|1|0|0|1|9
174|73|48|3|7|45|1|0|1|9|0
175|147|64|5|8|9|1|1|0|0|1
175|37|47|1|1|13|1|1|1|9|9
176|152|85|2|3|42|0|1|0|4|9
176|67|14|4|5|4|1|1|1|4|7
177|37|75|7|10|42|0|0|1|9|6
177|75|42|3|4|9|0|0|1|3|5
178|166|8|2|3|21|0|0|0|0|6
178|93|72|3|3|48|1|1|0|2|5
179|103|97|7|8|40|1|1|1|0|5
179|79|23|7|3|11|1|0|1|0|2
180|171|43|7|1|7|0|0|0|2|0
180|50|6|7|1|20|0|1|0|7|9
181|107|63|5|3|12|1|0|1|4|9
181|146|8|7|3|3|1|0|1|6|5
182|22|94|1|7|4|0|0|0|8|3
182|63|89|1|4|2|0|0|1|4|5
183|167|90|1|9|11|0|1|0|4|1
183|78|67|4|1|31|1|0|1|3|6
184|158|86|7|4|9|0|0|1|7|9
184|194|4|3|7|29|0|0|0|1|8
185|145|22|8|8|5|1|1|1|3|9
185|176|12|5|9|20|1|0|1|8|6
186|10|97|9|10|9|1|0|1|3|8
186|73|83|6|6|5|0|1|0|2|8
187|158|23|2|9|33|1|1|0|6|0
187|163|65|3|9|25|0|1|1|8|8
188|35|86|4|3|48|0|1|1|4|1
188|91|77|9|6|2|1|0|1|7|5
189|123|21|4|9|29|1|1|1|5|5
189|133|93|4|10|41|1|1|1|9|7
190|108|12|1|8|28|0|0|1|0|1
190|183|91|6|9|21|1|1|0|9|5
191|17|35|4|8|38|1|1|1|8|7
191|74|57|9|3|21|1|1|1|1|2
192|33|15|10|8|34|1|0|0|4|5
192|77|48|9|10|24|0|0|0|5|9
193|31|27|2|5|31|1|0|1|9|7
193|46|68|7|2|5|0|1|0|1|10
194|46|17|2|5|38|1|1|1|0|7
194|90|79|4|2|45|0|0|0|3|10
195|173|42|6|8|33|1|0|1|1|4
195|19|38|2|10|34|0|1|1|5|0
196|42|86|6|8|19|1|0|1|0|1
196|93|97|5|9|14|0|1|1|7|9
197|180|40|10|3|5|0|1|1|7|10
197|185|45|10|4|45|0|0|1|8|0
198|160|5|3|3|0|1|0|1|2|3
198|53|27|5|10|37|0|1|1|4|6
199|14|47|7|7|28|0|0|1|5|2
199|161|72|6|8|15|0|0|1|6|2
200|186|87|2|8|25|0|1|0|6|9
200|87|69|4|9|22|1|0|1|5|4
201|138|22|9|6|1|0|1|0|7|9
201|143|58|1|8|34|1|0|1|0|10
202|108|1|3|9|6|1|1|0|4|0
202|136|69|3|9|42|0|0|1|4|10
203|169|95|8|7|46|1|1|1|6|4
203|66|77|2|2|26|1|1|0|0|8
204|110|9|1|1|27|1|1|1|9|3
204|86|39|8|7|4|1|1|1|2|5
205|198|38|1|4|45|1|0|1|6|0
205|28|58|4|1|17|1|1|0|3|8
206|137|87|4|1|10|0|1|0|3|2
206|161|67|1|6|29|1|0|0|1|0
207|14|3|7|7|15|0|0|1|4|4
207|49|96|4|9|27|1|1|1|0|4
208|114|8|10|5|7|0|1|1|4|0
208|90|5|4|8|42|1|1|1|2|8
209|110|14|9|7|22|0|1|0|6|4
209|133|5|2|1|11|1|0|0|2|4
210|134|53|2|7|0|0|1|1|2|5
210|174|20|5|6|29|0|1|1|8|8
211|16|60|10|2|2|1|0|1|9|2
211|67|55|8|1|25|0|1|0|4|7
212|157|47|2|5|26|0|0|0|1|3
212|188|3|4|7|2|1|0|0|3|5
213|102|6|1|4|9|0|1|0|2|1
213|77|23|8|6|25|0|1|1|2|0
214|154|9|10|10|44|1|1|0|1|9
214|167|24|10|2|25|1|0|0|7|10
215|158|25|9|4|37|1|1|0|9|3
215|38|74|8|3|20|1|1|1|4|2
216|197|48|9|4|37|1|0|0|0|3
216|199|28|2|8|8|1|0|0|5|6
217|16|28|3|4|48|1|1|1|7|10
217|75|31|1|6|48|1|0|0|0|9
218|144|54|4|6|9|1|0|0|7|8
218|178|12|9|3|39|1|1|1|7|0
219|132|86|10|5|49|1|1|1|7|1
219|174|35|3|6|34|1|0|0|9|2
220|104|45|2|4|13|1|0|0|3|10
220|89|17|4|8|8|0|1|0|5|9
221|49|73|5|2|39|0|1|1|4|10
221|55|72|2|10|16|0|1|1|9|9
222|16|89|9|8|1|0|0|1|3|6
222|86|82|4|2|15|0|0|0|6|1
223|128|65|10|10|6|0|1|0|1|0
223|183|91|8|6|23|0|1|1|7|1
224|182|90|9|3|27|1|0|1|2|8
224|186|68|1|8|2|0|1|1|6|8
225|195|6|10|4|0|0|1|0|3|2
225|25|89|1|5|20|1|1|1|6|1
226|140|58|5|5|6|0|1|1|6|3
226|89|9|4|6|17|1|1|1|2|10
227|130|26|10|9|5|1|1|1|8|9
227|22|5|2|2|19|1|1|0|3|8
228|178|39|6|10|27|1|1|0|8|8
228|53|98|4|7|20|0|1|0|6|10
229|17|97|4|6|4|0|0|1|1|5
229|191|25|1|6|48|1|0|0|1|3
230|132|36|7|5|7|1|1|0|6|4
230|141|64|3|4|12|1|1|1|5|2
231|170|33|6|5|22|1|1|0|1|0
231|92|64|7|10|24|1|0|1|1|3
232|87|20|5|1|38|0|1|0|1|1
232|91|20|4|8|36|1|0|1|0|6
233|47|70|6|9|23|0|1|0|6|0
233|93|93|2|2|3|1|0|1|6|2
234|43|2|10|1|36|0|0|1|6|0
234|66|33|10|1|9|1|0|1|7|3
235|144|55|9|2|50|0|0|0|2|10
235|89|95|1|9|21|1|1|0|0|3
236|102|38|5|8|35|0|1|0|6|3
236|167|66|5|8|10|0|0|1|5|2
237|139|87|1|2|16|0|1|0|8|3
237|24|15|2|2|31|1|1|0|5|6
238|121|27|2|10|46|1|1|0|2|6
238|180|15|10|8|14|1|1|1|2|7
239|166|1|3|8|24|1|0|1|7|3
239|169|77|10|7|19|0|0|0|3|8
240|59|23|3|3|18|1|0|1|8|3
240|87|13|4|7|44|1|1|1|0|2
241|133|87|6|6|44|1|0|1|9|7
241|83|27|7|10|33|1|1|0|9|5
242|29|78|4|3|0|1|0|1|0|8
242|83|98|6|9|23|0|1|1|1|1
243|175|45|4|5|10|0|1|0|7|6
243|57|73|5|5|2|1|0|1|0|2
244|109|45|7|1|14|0|1|1|6|0
244|37|42|9|7|30|1|0|1|6|6
245|131|66|1|6|43|0|0|0|2|4
245|153|71|8|4|36|0|1|1|4|7
246|128|67|6|8|21|1|1|1|2|6
246|69|38|3|10|29|1|1|1|7|3
247|121|37|3|6|20|1|1|1|4|9
247|20|11|8|5|9|0|0|0|9|9
248|10|84|7|6|24|1|1|0|5|7
248|170|31|6|8|39|0|0|0|6|3
249|142|41|6|8|13|0|0|1|8|8
249|151|93|8|9|9|0|0|1|4|5
250|28|59|8|5|27|1|0|1|1|6
250|49|63|8|2|23|1|0|0|0|3
251|125|34|2|6|12|0|0|0|7|4
251|47|8|2|2|24|0|1|0|0|10
252|113|52|7|9|50|0|0|0|3|6
252|34|50|4|10|15|0|1|1|8|8
253|151|19|8|3|43|1|1|1|8|9
253|37|92|5|10|8|0|0|1|9|8
254|114|44|10|9|45|1|0|1|7|4
254|139|71|9|2|4|1|1|0|6|1
255|21|69|1|8|10|0|0|0|9|6
255|43|88|8|4|8|0|0|1|7|4
256|163|34|3|10|0|1|1|0|4|8
256|95|97|5|5|38|1|0|1|0|1
257|20|69|8|8|7|0|0|0|8|9
257|49|81|1|8|13|1|1|0|9|8
258|137|71|8|4|27|1|1|0|4|0
258|98|60|7|10|4|1|0|1|4|7
259|106|12|8|6|49|1|0|1|6|4
259|138|34|2|1|30|0|0|0|2|7
260|63|5|7|8|5|0|0|0|9|3
260|70|8|1|9|5|0|0|0|9|10
261|30|71|3|2|0|1|1|1|5|7
261|68|36|7|8|41|1|1|0|0|5
262|72|84|2|9|47|1|1|1|5|5
262|75|97|5|1|0|0|0|1|7|0
263|148|53|8|4|50|0|0|1|2|0
263|71|96|5|10|17|1|0|1|2|9
264|143|75|1|6|0|0|1|0|1|2
264|56|63|6|2|40|1|0|0|7|2
265|125|94|7|2|5|1|0|1|8|10
265|60|97|4|8|29|1|1|0|5|3
266|192|84|7|10|6|0|1|0|2|7
266|90|5|7|1|11|0|0|1|9|4
267|174|85|8|5|46|1|0|1|4|10
267|60|43|5|8|4|1|0|1|9|9
268|23|21|5|10|30|0|0|0|1|8
268|96|80|1|1|19|1|0|1|1|0
269|194|23|10|4|0|0|0|1|7|6
269|60|45|3|7|3|0|1|1|7|0
270|143|47|3|1|5|0|1|1|7|6
270|146|29|3|1|16|1|0|1|6|0
271|200|93|1|7|1|0|1|1|2|4
271|91|43|4|1|6|0|1|0|8|2
272|187|90|4|1|6|0|1|0|6|0
272|55|13|4|6|15|0|1|0|5|3
273|10|92|1|8|30|1|1|0|5|1
273|87|31|9|6|1|1|0|0|1|9
274|155|24|9|9|16|1|0|1|5|4
274|76|72|4|5|22|0|1|1|6|5
275|135|70|7|1|48|1|0|0|1|3
275|37|57|5|7|25|1|1|0|3|8
276|162|37|1|9|6|1|1|0|7|4
276|190|58|9|10|45|0|0|0|3|3
277|10|51|1|4|0|0|0|0|6|7
277|161|51|4|7|33|0|1|0|0|8
278|103|24|9|7|39|1|0|0|5|3
278|132|63|5|1|6|0|0|0|4|2
279|38|63|8|5|38|0|1|0|5|7
279|62|26|10|4|12|0|0|1|8|4
280|156|92|2|2|41|0|1|0|2|7
280|70|37|2|2|44|0|1|1|7|9
281|14|86|10|5|14|0|0|0|7|5
281|87|80|4|7|50|1|1|1|8|8
282|179|40|6|10|32|1|1|1|8|1
282|20|69|1|8|39|0|0|0|7|4
283|176|71|2|3|15|1|1|0|5|0
283|196|31|3|5|48|1|1|0|3|6
284|139|52|9|10|11|0|1|0|5|4
284|179|50|2|10|50|0|1|0|1|5
285|168|2|6|10|46|0|0|1|0|3
285|41|55|2|4|22|1|1|0|9|2
286|103|9|3|9|2|1|0|1|7|6
286|69|88|4|7|26|1|0|0|3|3
287|38|26|3|2|29|0|0|0|9|8
287|67|90|10|3|26|0|1|1|8|10
288|191|28|1|4|17|1|0|0|2|2
288|27|84|6|4|50|0|1|0|8|7
289|180|80|2|2|2|1|1|0|8|6
289|78|34|8|1|40|1|0|1|5|8
290|174|31|1|8|29|0|0|1|2|2
290|183|52|9|10|36|1|1|1|8|3
291|115|88|7|4|6|0|0|1|1|2
291|152|81|4|5|27|0|1|0|6|0
292|161|41|7|1|16|1|0|0|4|2
292|61|62|4|6|37|0|1|1|8|4
293|173|36|3|8|2|0|0|0|3|4
293|193|31|8|9|41|0|0|1|1|1
294|61|47|10|9|9|1|0|1|2|9
294|91|89|2|3|39|1|1|1|8|8
295|189|4|4|4|40|1|0|0|7|7
295|198|41|10|9|33|1|0|1|6|10
296|118|5|2|4|47|1|0|1|2|8
296|81|50|3|1|39|0|1|0|0|0
297|107|49|4|3|10|1|0|1|0|2
297|162|34|1|2|35|1|0|0|4|7
298|109|90|1|8|43|0|0|0|8|0
298|73|65|4|10|42|0|1|1|7|3
299|150|17|2|6|46|0|1|1|9|6
299|31|97|8|8|15|1|0|0|5|7
300|101|6|5|3|27|0|0|0|9|6
300|14|14|4|5|16|1|1|1|4|8
301|170|68|4|1|22|1|1|0|5|4
301|59|65|3|6|44|0|1|0|5|9
302|134|73|3|9|6|1|1|0|5|2
302|185|52|1|9|13|0|0|0|8|9
303|130|97|5|1|5|1|1|1|6|0
303|76|9|8|8|50|1|1|1|1|5
304|139|36|8|8|39|1|0|1|7|2
304|157|86|7|2|12|0|1|1|3|0
305|154|75|8|8|15|1|0|0|7|9
305|38|26|9|7|14|1|0|0|4|8
306|106|59|9|8|17|0|0|1|6|8
306|114|39|1|2|17|0|0|1|4|9
307|22|86|10|8|5|0|1|0|2|0
307|63|65|2|2|17|1|1|0|7|0
308|148|27|4|1|38|0|1|0|2|9
308|148|69|2|6|40|1|1|0|6|9
309|108|91|8|6|28|1|1|1|3|4
309|128|74|3|2|42|0|0|0|6|0
310|194|63|10|8|17|0|0|0|7|7
310|34|31|3|3|31|0|1|1|5|5
311|156|76|7|9|30|0|0|1|1|1
311|54|5|9|3|14|0|0|1|5|2
312|22|3|10|4|29|1|1|0|1|5
312|84|59|4|7|0|1|0|1|3|9
313|110|94|1|2|21|1|0|1|2|9
313|199|82|3|10|37|0|0|1|7|10
314|142|29|5|2|27|0|1|0|6|8
314|159|73|10|1|23|0|1|1|4|7
315|116|7|8|5|33|0|1|0|6|0
315|19|2|2|6|23|0|1|1|4|3
316|100|16|4|3|40|0|1|0|2|6
316|48|91|8|7|29|1|0|0|0|1
317|122|84|9|5|14|0|0|0|2|3
317|83|31|9|6|31|1|0|0|1|6
318|147|25|6|7|8|0|0|0|8|10
318|55|4|1|6|34|1|0|1|8|7
